지역,세부지역,좌표,년,월,"Total Monthly Precipitation
 (in millimeters)(강수량)","Mean Daily Air Temperature
 (in deg Celsius) 
평균 일일 공기 온도(도)","Mean Daily Minimum Air Temperature
 (in deg Celsius) 
 일일최소 온도(도)","Mean Daily Maximum Air Temperature
 (in deg Celsius)  
일일최대 온도(도)",Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops,과일
멕시코,MANZANILLO,"19.117329, -104.336101",2014,12,10.6,26.0,22.6,30.7,0.68,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,1,3.5,15.3,8.9,23.0,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,1,0.0,14.5,7.7,22.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,1,11.7,14.4,7.7,22.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,1,21.0,13.7,8.4,20.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,1,0.1,15.4,8.4,22.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,1,11.5,15.2,8.5,21.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,1,0.6,15.8,9.2,22.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,1,0.1,14.5,7.7,21.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,1,0.0,15.4,8.8,21.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,1,6.4,14.0,8.3,21.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,2,17.7,16.3,9.1,24.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,2,1.5,16.5,8.3,23.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,2,8.3,15.7,8.3,25.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,2,38.3,14.7,9.1,21.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,2,0.0,17.5,10.2,24.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,2,32.0,16.1,10.0,22.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,2,0.1,18.7,10.8,26.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,2,2.0,18.3,10.8,25.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,2,1.5,16.8,9.7,23.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,2,0.7,15.6,9.1,24.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,3,9.6,17.4,10.2,25.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,3,5.5,17.6,10.5,25.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,3,7.7,17.9,10.2,27.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,3,1.6,18.4,11.6,26.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,3,7.9,18.8,11.1,26.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,3,64.0,18.6,11.1,26.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,3,0.5,17.4,10.3,24.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,3,18.5,19.8,12.2,27.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,3,34.6,17.7,11.1,24.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,3,3.8,17.5,11.7,24.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,4,24.1,18.5,12.3,26.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,4,62.3,18.6,12.4,26.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,4,14.8,20.0,12.7,29.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,4,12.3,19.3,12.9,27.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,4,38.7,21.1,13.7,28.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,4,14.9,19.0,12.2,25.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,4,13.4,21.3,14.1,28.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,4,35.1,20.7,13.5,27.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,4,12.5,20.9,14.1,27.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,4,34.7,20.3,14.0,28.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,5,118.0,18.6,12.9,26.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,5,35.9,19.7,13.1,27.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,5,40.3,19.2,13.4,27.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,5,66.6,21.0,14.6,29.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,5,43.1,22.3,15.3,29.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,5,31.1,20.2,13.9,26.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,5,63.2,20.9,14.2,27.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,5,123.4,19.2,12.9,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,5,190.9,19.8,13.4,26.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,5,77.2,20.6,15.0,29.0,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,6,152.4,18.6,13.4,26.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,6,151.8,17.4,12.3,25.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,6,86.9,19.1,13.9,26.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,6,78.5,19.8,14.7,27.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,6,108.0,20.0,13.9,26.0,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,6,127.4,19.8,14.0,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,6,190.8,19.7,13.9,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,6,326.7,19.4,14.0,24.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,6,96.0,19.7,14.0,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,6,121.5,18.1,13.8,25.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,7,192.5,7.5,12.6,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,7,124.6,16.9,12.4,24.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,7,157.0,18.6,13.6,26.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,7,255.1,17.5,14.0,23.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,7,289.7,18.7,13.4,24.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,7,232.1,18.2,12.9,23.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,7,132.9,19.2,13.6,24.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,7,194.1,18.7,12.9,24.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,7,112.2,19.3,13.2,25.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,7,200.9,17.6,13.2,25.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,8,190.0,17.2,12.7,24.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,8,162.8,17.6,12.6,25.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,8,112.9,18.2,13.5,25.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,8,165.7,17.6,13.6,24.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,8,209.7,19.7,13.8,25.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,8,140.3,18.6,13.6,23.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,8,108.6,18.8,13.4,24.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,8,301.4,19.2,13.3,25.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,8,68.0,19.7,13.6,25.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,8,219.5,18.2,13.8,25.6,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,9,208.7,16.1,11.6,23.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,9,101.1,16.4,12.2,22.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,9,187.8,17.1,13.7,23.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,9,106.8,17.4,13.7,23.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,9,76.2,18.5,12.7,24.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,9,90.1,18.7,13.3,24.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,9,288.9,18.4,13.8,22.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,9,165.2,19.0,13.7,24.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,9,287.2,13.5,13.5,13.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,9,86.8,17.8,13.8,24.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,10,56.7,14.9,9.3,22.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,10,28.3,15.4,9.9,23.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,10,99.3,17.8,13.4,24.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,10,0.7,16.6,10.9,24.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,10,84.3,17.0,10.8,23.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,10,5.4,18.5,11.9,25.0,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,10,102.4,18.4,12.9,23.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,10,211.7,17.7,12.2,23.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,10,4.6,5.9,5.9,5.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,10,21.2,16.8,12.3,23.5,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,11,0.5,14.4,7.6,22.8,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2008,11,0.0,14.3,7.8,23.1,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2009,11,0.0,14.9,9.8,22.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2010,11,0.1,15.1,8.5,22.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2011,11,6.6,16.8,10.5,23.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2012,11,17.8,15.7,9.7,21.7,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2013,11,50.7,16.4,10.9,21.9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2014,11,2.4,7.4,4.6,10.2,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2015,11,5.2,12.4,12.4,12.4,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2016,11,56.1,14.7,10.3,21.3,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
멕시코,TACUBAYA CENTRAL ,"19.355116, -98.920387",2007,12,7.1,15.2,8.0,23.0,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,아보카도
