지역,일시,강수량,평균 일일 공기 온도(도),일일최소 온도(도),일일최대 온도(도),Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops
통영,2018-11-01,41.8,11.6,2.8,21.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-04-01,148.5,14.6,4.3,23,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2019-04-01,105.6,13,1.5,22.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-11-01,1,10.8,0.3,23,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2018-04-01,170.4,14.1,4.3,24.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2018-12-01,59.5,5.3,-5.6,19.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2019-03-01,65.6,10.1,0.2,18.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2018-03-01,222.3,9.3,-0.9,20.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2019-02-01,53.2,6,-3.6,16,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-12-01,17.6,3.4,-4.6,13.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-02-01,43,5,-4.5,14.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2018-02-01,40.9,3.6,-8.4,14,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-03-01,32.6,8.6,-2.5,19.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2018-01-01,33.8,1.8,-9,12.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2017-01-01,16.2,3.8,-7.3,13.5,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
통영,2019-01-01,18.3,3.8,-4.2,12.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
태백,2018-08-01,270,23.2,14.7,35.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-07-01,251.8,23.5,11.7,35.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-08-01,254.2,20.6,9.3,32.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-07-01,313.6,23,12.2,33.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-09-01,180.8,15.9,4.7,25.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-06-01,58.1,19.2,9.1,31.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-05-01,138.1,14.6,1.9,31,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-06-01,122.1,17.5,5.3,31.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-09-01,65.7,15.7,6.1,27.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2019-05-01,24.2,16.3,-1.3,31.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-10-01,41.1,10.6,-3.1,24.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2019-04-01,61,8.1,-4.5,23.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-10-01,239.1,9,-2.4,21.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-05-01,14.4,15.8,3.8,30.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-11-01,60.8,4.7,-7.2,19.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-12-01,23.2,-2.6,-16.3,13.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-03-01,100.6,4.3,-12.7,20.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2019-03-01,41,3.7,-7.6,16.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-04-01,73.5,10.4,-1.4,25.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-04-01,128.9,10.1,-2.9,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-11-01,14.7,3.5,-8.6,18.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2019-02-01,15.1,-0.9,-11.7,11.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-02-01,12.7,-2.2,-13.7,10.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-03-01,10.2,1.7,-8.7,15.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-01-01,6.7,-4.4,-16.3,7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2017-12-01,4.9,-4.2,-15.1,6.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-02-01,30.2,-4.4,-18.9,8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2018-01-01,7.7,-6.1,-20.1,6.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
태백,2019-01-01,4.1,-3.4,-14.6,7.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-08-01,353.3,27.6,17.6,40,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-08-01,257.9,25.1,13.4,36.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-07-01,149.1,27.2,16.5,37.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-07-01,464.3,26.3,19.2,34.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-05-01,180,17.9,4.9,30.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-06-01,63.7,22.7,13,33.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-09-01,184.9,19.9,7.3,29.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-06-01,43.7,22.4,9.6,34,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-09-01,62.4,19.6,7.1,29.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-10-01,21.2,14.3,-2.4,27.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2019-05-01,15.4,18.3,2.7,33.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-10-01,96,11.1,-1.3,25.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-05-01,32.2,18.7,5.9,31.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2019-04-01,58.5,11.4,-3.6,28.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-11-01,50,5.9,-5.6,19.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-04-01,107.9,12.8,-1.5,30,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-04-01,71.4,13.5,0.3,28.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-03-01,75.1,7.5,-7.5,23,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-11-01,17.6,4.4,-9.2,20.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-12-01,39,-1.8,-14.8,14.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2019-03-01,27.9,6,-5.4,19.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-02-01,36.2,-0.2,-11.9,13.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2019-02-01,29,0.4,-11.6,13.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-03-01,22.5,5.5,-6.8,19.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-01-01,14.3,-4.7,-19.2,8.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-12-01,25.5,-2.8,-14.5,10.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2017-01-01,18,-2.5,-16,13.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2018-02-01,35.8,-2.5,-17.4,12.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
충주,2019-01-01,4.1,-2.6,-13.2,8.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-08-01,389.5,27.3,17.4,39.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-07-01,530.4,26.6,20.5,34.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-08-01,343.1,24.5,14.3,36.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-07-01,213.6,26.7,14.7,37.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-06-01,104.1,23.1,13.4,33.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-09-01,69.9,19.6,8.3,29.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-06-01,88.9,22.8,11.1,34.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-05-01,201.9,17.7,3.4,30.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-09-01,32.2,19.5,6.5,28.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2019-05-01,27.1,19,4,33.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-10-01,50,13.9,-2.6,26.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-05-01,22,19.1,7.5,30.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-10-01,127.5,10.9,-2.4,24.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2019-04-01,49.4,11.3,-4.8,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-04-01,139.5,12.4,-1.6,29.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-11-01,23.1,3.7,-9.2,18.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-03-01,32.8,7.3,-7.4,23.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-04-01,56.5,13.6,-0.3,28.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-11-01,63.5,5.6,-6.6,18.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-12-01,16.8,-2.8,-16.4,11.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2019-03-01,38.7,5.7,-6.7,18.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-02-01,13,-1.2,-14.4,12.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-03-01,15.9,5,-7.4,19,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-02-01,36.5,-3,-18,10.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2019-02-01,29,0,-13.2,14.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-01-01,15.1,-3,-15.9,10.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2017-12-01,27,-3.9,-17.6,8.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2018-01-01,5.9,-5.5,-21.6,8.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
춘천,2019-01-01,1.3,-3.5,-14.1,8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-07-01,273.4,25.2,16,33.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-07-01,123.8,25.9,14.7,36.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-08-01,335.4,26.3,14.8,36.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-08-01,208.2,24,13.4,34.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-06-01,89.6,21.6,11.8,32.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-09-01,92.3,19,6.6,27.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-05-01,81.1,17.3,5.6,30.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-06-01,60.6,21.5,10.7,32.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-09-01,105.9,18.8,5.2,28.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-10-01,48.2,13.7,-1.8,27.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2019-05-01,46.3,18.1,2,32.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-05-01,21.3,18.1,6.8,31.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-10-01,196.4,11.5,0.3,23.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2019-04-01,91.7,11.4,-4.7,26.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-04-01,132,12.7,-1.4,30.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-11-01,24.4,6.6,-4.8,19.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-03-01,127.7,7.1,-6.3,23.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2019-03-01,33.5,6.7,-4.5,21.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-04-01,64.7,13.4,0.3,28.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-11-01,17.2,5.4,-6.3,20.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-12-01,28,-0.4,-14,14.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-02-01,45,0.3,-8.2,15.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2019-02-01,31.1,1.2,-9.5,13.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-03-01,30.9,5.5,-4.9,18.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-02-01,44.3,-1.4,-14.6,13,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-12-01,26,-1.6,-12.1,11,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2018-01-01,29.2,-3.4,-15.9,10.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2017-01-01,20.4,-1.2,-11.8,12.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
추풍령,2019-01-01,7.7,-0.6,-11.2,8.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청주,2017-07-01,789.1,27.1,21.9,34.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-08-01,225.2,26.1,16.8,36.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-08-01,247.9,28.9,19,39.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-07-01,324.9,28.2,18.5,37.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-06-01,63.3,23.8,16.5,33.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-09-01,204,21.3,10.7,30.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-05-01,92,19.3,8.3,31.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-06-01,17.5,23.4,14,34.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-09-01,78.3,21.5,11.5,29.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-10-01,23.1,15.9,1.1,28.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2019-05-01,20.3,20.2,7.5,33.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-05-01,11.9,20,10.9,33.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-10-01,112.2,13.3,2.9,25.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2019-04-01,60.8,13.1,0.6,29.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-04-01,133,14.1,1,29.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-11-01,45.9,8.4,-1.6,19.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-03-01,81.7,8.5,-5.2,23.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-04-01,61.7,14.7,2.2,29.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-12-01,28.5,0.3,-11.6,14.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-11-01,13.7,6.1,-4.6,19.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2019-03-01,20.3,7.8,-1.4,20.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-02-01,38.7,0.8,-7.7,13.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-03-01,8.9,6.8,-3.6,18.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2019-02-01,23,1.9,-7.9,13.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-12-01,21.1,-0.6,-10.8,10.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-02-01,30.6,-0.7,-13.9,13.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2018-01-01,17.6,-2.9,-15.8,8.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2017-01-01,12,-0.8,-11.1,12.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청주,2019-01-01,0.1,-0.1,-8.6,8.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
청송군,2018-07-01,229.7,25.7,14,38.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-08-01,112.2,23.9,12.5,36.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-07-01,336.7,24.9,15.2,35.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-08-01,155.6,25.4,14.1,38.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-09-01,107.9,18.4,7.2,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-06-01,58.8,20.7,9.4,34.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-05-01,93,16.8,3,31.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2019-05-01,36,17.1,1.8,33,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-06-01,15.7,20.3,6,35.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-09-01,94.1,18,4.1,28.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-10-01,67,13.1,-3.9,26.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-10-01,165.1,10.9,-2.2,23.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2019-04-01,74,10.2,-5,24.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-05-01,22.1,17.5,2.3,34.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-11-01,33,5.4,-7.1,20.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-04-01,81.1,12.4,-2.4,29.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-03-01,112.5,6.3,-7.6,23.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-12-01,21.5,-1.2,-15,15.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-04-01,133,12.2,-0.3,31.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2019-03-01,41,5.7,-6.4,22.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-11-01,0.7,4.3,-7.7,19.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-02-01,22,-0.1,-12,15,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2019-02-01,20.5,0.9,-11.4,13.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-03-01,19.5,4.4,-7.1,19.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-02-01,16.5,-2.1,-18.1,13.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-01-01,2.5,-2.1,-16.3,10.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2018-01-01,13.1,-4,-19.8,11,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2017-12-01,10.3,-2.6,-16.3,10.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
청송군,2019-01-01,10,-1.7,-13.5,10,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
천안,2017-07-01,788.1,25.5,19.4,33,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-07-01,185.8,26.3,16.5,35.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-08-01,291.5,24.4,14.6,35.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-08-01,282.7,27.2,17,37.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-06-01,88.9,21.9,11.5,32.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-05-01,82.7,17.5,5.2,29.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-09-01,124.6,19.3,7.4,28.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-06-01,15.6,21.5,9.1,33.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-10-01,14.1,13.6,-3.2,26.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2019-05-01,15.1,17.2,2.2,30.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-09-01,43.3,19.4,6.8,28.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-05-01,14.3,17.7,5.5,31,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2019-04-01,43.9,10.7,-4.7,27.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-10-01,99.8,11.1,-1.4,24.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-04-01,117,12.4,-2.2,29.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-03-01,62.2,7.4,-7.8,24.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-11-01,23.8,4.7,-7.1,19.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-11-01,48.3,6.2,-5.5,19.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-04-01,42.9,13.1,-1,27.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-12-01,25.8,-1.2,-15.2,14.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-02-01,32.2,-0.1,-11.1,13.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-03-01,6.5,5.6,-6.8,18.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-12-01,18.8,-1.8,-15.1,14.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2018-02-01,31.6,-2,-19,13,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2019-03-01,26.9,6.2,-5.1,20.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2019-02-01,25.5,0.4,-10.5,13.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
천안,2017-01-01,13.9,-1.9,-15.9,12.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
